10217001,2006.846691,,31.598,,64.164,,199,,197.525,,,18.5846,,,,4.839,,,36.6126,,,,198.47,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,201,,199.5093,,,18.5698,,,,4.8372,,,36.611,,,,199.05,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,203,,201.4935,,,18.5401,,,,4.834,,,36.6095,,,,199.54,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,205,,203.4776,,,18.5256,,,,4.8323,,,36.6085,,,,199.96,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,207,,205.4618,,,18.5117,,,,4.8308,,,36.6075,,,,200.4,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,209,,207.4459,,,18.5011,,,,4.8296,,,36.6067,,,,200.77,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,211,,209.43,,,18.4938,,,,4.8288,,,36.6067,,,,200.84,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,213,,211.4141,,,18.4878,,,,4.8281,,,36.6063,,,,200.95,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,215,,213.3982,,,18.4807,,,,4.8273,,,36.6057,,,,201.1,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,217,,215.3823,,,18.4681,,,,4.8259,,,36.6051,,,,201.22,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,219,,217.3663,,,18.4587,,,,4.8249,,,36.6048,,,,202.2,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,221,,219.3503,,,18.4424,,,,4.8232,,,36.6052,,,,202.65,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,223,,221.3343,,,18.439,,,,4.8229,,,36.6053,,,,203.08,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,225,,223.3183,,,18.4321,,,,4.8222,,,36.6058,,,,203.45,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,227,,225.3023,,,18.4307,,,,4.8221,,,36.6056,,,,203.84,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,229,,227.2862,,,18.4235,,,,4.8213,,,36.6054,,,,204.3,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,231,,229.2701,,,18.4174,,,,4.8206,,,36.6053,,,,204.47,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,233,,231.254,,,18.4143,,,,4.8203,,,36.6054,,,,204.62,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,235,,233.2379,,,18.4108,,,,4.8199,,,36.6051,,,,204.82,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,237,,235.2218,,,18.408,,,,4.8196,,,36.605,,,,205,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,239,,237.2056,,,18.405,,,,4.8193,,,36.6049,,,,205.14,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,241,,239.1895,,,18.4009,,,,4.8188,,,36.6046,,,,205.36,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,243,,241.1733,,,18.3955,,,,4.8182,,,36.6045,,,,205.5,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,245,,243.1571,,,18.3948,,,,4.8182,,,36.6046,,,,205.61,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,247,,245.1408,,,18.3908,,,,4.8177,,,36.6043,,,,205.8,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,249,,247.1246,,,18.3832,,,,4.8169,,,36.6038,,,,205.96,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,251,,249.1083,,,18.3708,,,,4.8155,,,36.603,,,,205.99,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,253,,251.092,,,18.3703,,,,4.8154,,,36.6028,,,,206,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,255,,253.0757,,,18.3666,,,,4.815,,,36.6024,,,,206.06,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,257,,255.0594,,,18.3582,,,,4.8139,,,36.6011,,,,206.27,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,259,,257.043,,,18.3482,,,,4.8128,,,36.6003,,,,206.59,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,261,,259.0267,,,18.3403,,,,4.812,,,36.6002,,,,206.76,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,263,,261.0103,,,18.3343,,,,4.8113,,,36.6002,,,,206.88,,,,-9.99,,,-0.014,-9.99,,,,
