10001001,1988.802568,31.783,64.116,208,206.4507,18.584,4.8448,36.583,208.11,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,210,208.4348,18.572,4.8434,36.581,208.73,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,212,210.4189,18.553,4.8414,36.58,208.76,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,214,212.4029,18.534,4.8395,36.58,209.36,0.405,NaN,NaN
10001001,1988.802568,31.783,64.116,216,214.387,18.525,4.8387,36.581,209.39,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,218,216.371,18.519,4.8381,36.58,209.42,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,220,218.355,18.51,4.8372,36.58,210.02,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,222,220.3389,18.496,4.8355,36.577,210.06,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,224,222.3229,18.492,4.8349,36.575,210.66,0.402,NaN,NaN
10001001,1988.802568,31.783,64.116,226,224.3069,18.48,4.8337,36.574,210.69,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,228,226.2908,18.47,4.8326,36.573,210.72,0.401,NaN,NaN
10001001,1988.802568,31.783,64.116,230,228.2747,18.461,4.8317,36.573,210.75,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,232,230.2586,18.455,4.8312,36.573,210.78,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,234,232.2424,18.448,4.8304,36.572,210.8,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,236,234.2263,18.435,4.8292,36.572,211.4,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,238,236.2101,18.431,4.8288,36.572,211.43,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,240,238.1939,18.425,4.8281,36.57,211.46,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,242,240.1777,18.411,4.8266,36.569,211.49,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,244,242.1615,18.403,4.8257,36.568,211.52,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,246,244.1452,18.399,4.8253,36.567,211.55,0.402,NaN,NaN
10001001,1988.802568,31.783,64.116,248,246.1289,18.391,4.8244,36.566,211.58,0.401,NaN,NaN
10001001,1988.802568,31.783,64.116,250,248.1126,18.383,4.8234,36.564,211.04,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,252,250.0963,18.375,4.8227,36.564,211.64,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,254,252.08,18.366,4.8218,36.564,211.1,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,256,254.0637,18.355,4.8207,36.563,211.13,0.4,NaN,NaN
10001001,1988.802568,31.783,64.116,258,256.0473,18.346,4.8198,36.563,211.16,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,260,258.0309,18.332,4.8182,36.561,210.61,0.402,NaN,NaN
10001001,1988.802568,31.783,64.116,262,260.0145,18.318,4.8168,36.561,210.64,0.401,NaN,NaN
10001001,1988.802568,31.783,64.116,264,261.9981,18.311,4.8156,36.556,210.67,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,266,263.9817,18.299,4.8143,36.555,210.7,0.401,NaN,NaN
10001001,1988.802568,31.783,64.116,268,265.9652,18.287,4.8128,36.552,210.15,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,270,267.9487,18.284,4.8125,36.551,210.18,0.399,NaN,NaN
10001001,1988.802568,31.783,64.116,272,269.9322,18.255,4.8094,36.55,210.2,0.402,NaN,NaN
10001001,1988.802568,31.783,64.116,274,271.9157,18.238,4.8073,36.546,209.65,0.4,NaN,NaN
10001001,1988.802568,31.783,64.116,276,273.8992,18.23,4.8063,36.544,209.67,0.401,NaN,NaN
10001001,1988.802568,31.783,64.116,278,275.8826,18.22,4.8053,36.544,209.7,0.401,NaN,NaN
10001001,1988.802568,31.783,64.116,280,277.866,18.206,4.804,36.544,209.73,0.4,NaN,NaN
10001001,1988.802568,31.783,64.116,282,279.8494,18.192,4.8024,36.542,209.16,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,284,281.8328,18.186,4.8017,36.541,209.19,0.402,NaN,NaN
10001001,1988.802568,31.783,64.116,286,283.8162,18.182,4.8014,36.541,208.62,0.399,NaN,NaN
10001001,1988.802568,31.783,64.116,288,285.7995,18.17,4.8002,36.541,208.65,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,290,287.7829,18.163,4.7996,36.541,208.07,0.4,NaN,NaN
10001001,1988.802568,31.783,64.116,292,289.7662,18.144,4.7976,36.54,208.1,0.399,NaN,NaN
10001001,1988.802568,31.783,64.116,294,291.7495,18.134,4.7965,36.539,207.52,0.4,NaN,NaN
10001001,1988.802568,31.783,64.116,296,293.7327,18.119,4.795,36.539,206.94,0.399,NaN,NaN
10001001,1988.802568,31.783,64.116,298,295.716,18.111,4.7937,36.534,206.96,0.398,NaN,NaN
